uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,boutNumber,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"54b57b12-3084-45a2-8621-18e6f66469cd","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","9","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T09:56Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"mixed deciduous/evergreen forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"04fd0b73-e110-4d06-80ef-39099486c7ca","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","8","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T10:29Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",17,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"5657a002-38ac-442e-9e86-032055b345f6","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","7","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T10:49Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"30ecdb25-b4db-4692-96a5-e16072487b49","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","4","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T11:15Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"6c19e064-7d72-4c0e-a340-4ab2555140af","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","1","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T11:48Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",18,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"f24f989e-7ee3-4234-b40f-0c90caec553f","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","2","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T12:13Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",18,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"67519e6f-1a77-4282-8ddc-ec09712f2328","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T12:36Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",18,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"3922923d-0b3e-4694-b945-47916ad7ca28","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T13:00Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"485a2c20-6fb4-4352-add2-d1e5848ff7b8","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","3","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2021-06-19T13:35Z",1,,"OK","BRD.BART.2021.1",100,88,81,74,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","UNBI @ 012-9 AMRE? Ascending; 012-08 - Light rain pick up after pt.; UNBI @ 12-07 very fast drum; Grouse sounds upon pulling car up near 12-9; *Quiet downward whistle almost nestling like NOT sure if AMRO->(it's a VEER***); UNBI 12-06 #6 OVEN in response to BLJA? 2 REVI starting mobbing/012-03 BCCH @ pt. soft singing;","JGLAG"
"644fd644-cd75-44ac-a03b-33b8d8c46040","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2021-06-20T09:16Z",1,,"OK","BRD.BART.2021.1",13,,79,,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"JGLAG"
